nomor_cabai,gambar,berat_cabai,kadar_air,label
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_3_1.png,1.8,27.22,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_3_2.png,1.8,27.22,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_4_0.png,1.81,27.62,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_4_1.png,1.81,27.62,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_4_2.png,1.81,27.62,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_5_0.png,1.7,22.94,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_5_1.png,1.7,22.94,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_5_2.png,1.7,22.94,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_3_0.png,2.71,34.32,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_3_1.png,2.71,34.32,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_3_2.png,2.71,34.32,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_4_0.png,2.59,31.27,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_4_1.png,2.59,31.27,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_4_2.png,2.59,31.27,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_5_0.png,2.44,27.05,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_5_1.png,2.44,27.05,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25a_5_2.png,2.44,27.05,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_3_0.png,2.71,34.32,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_3_1.png,2.71,34.32,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_3_2.png,2.71,34.32,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_4_0.png,2.59,31.27,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_4_1.png,2.59,31.27,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_4_2.png,2.59,31.27,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_5_0.png,2.44,27.05,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_5_1.png,2.44,27.05,sedang
25,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 25b_5_2.png,2.44,27.05,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_3_0.png,1.79,43.58,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_3_1.png,1.79,43.58,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_3_2.png,1.79,43.58,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_4_0.png,1.69,40.24,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_4_1.png,1.69,40.24,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_4_2.png,1.69,40.24,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_5_0.png,1.57,35.67,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_5_1.png,1.57,35.67,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26a_5_2.png,1.57,35.67,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_3_0.png,1.79,43.58,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_3_1.png,1.79,43.58,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_3_2.png,1.79,43.58,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_4_0.png,1.69,40.24,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_4_1.png,1.69,40.24,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_4_2.png,1.69,40.24,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_5_0.png,1.57,35.67,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_5_1.png,1.57,35.67,sedang
26,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 26b_5_2.png,1.57,35.67,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_3_0.png,2.37,23.21,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_3_1.png,2.37,23.21,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_3_2.png,2.37,23.21,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_4_0.png,2.35,22.55,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_4_1.png,2.35,22.55,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_4_2.png,2.35,22.55,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_5_0.png,2.28,20.18,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_5_1.png,2.28,20.18,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27a_5_2.png,2.28,20.18,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_3_0.png,2.37,23.21,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_3_1.png,2.37,23.21,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_3_2.png,2.37,23.21,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_4_0.png,2.35,22.55,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_4_1.png,2.35,22.55,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_4_2.png,2.35,22.55,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_5_0.png,2.28,20.18,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_5_1.png,2.28,20.18,sedang
27,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 27b_5_2.png,2.28,20.18,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_3_0.png,1.03,51.46,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_3_1.png,1.03,51.46,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_3_2.png,1.03,51.46,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_4_0.png,0.98,48.98,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_4_1.png,0.98,48.98,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_4_2.png,0.98,48.98,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_5_0.png,0.9,44.44,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_5_1.png,0.9,44.44,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28a_5_2.png,0.9,44.44,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_3_0.png,1.03,51.46,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_3_1.png,1.03,51.46,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_3_2.png,1.03,51.46,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_4_0.png,0.98,48.98,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_4_1.png,0.98,48.98,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_4_2.png,0.98,48.98,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_5_0.png,0.9,44.44,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_5_1.png,0.9,44.44,sedang
28,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 28b_5_2.png,0.9,44.44,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_3_0.png,2.26,42.92,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_3_1.png,2.26,42.92,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_3_2.png,2.26,42.92,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_4_0.png,2.13,39.44,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_4_1.png,2.13,39.44,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_4_2.png,2.13,39.44,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_5_0.png,1.93,33.16,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_5_1.png,1.93,33.16,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29a_5_2.png,1.93,33.16,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_3_0.png,2.26,42.92,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_3_1.png,2.26,42.92,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_3_2.png,2.26,42.92,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_4_0.png,2.13,39.44,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_4_1.png,2.13,39.44,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_4_2.png,2.13,39.44,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_5_0.png,1.93,33.16,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_5_1.png,1.93,33.16,sedang
29,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 29b_5_2.png,1.93,33.16,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_3_0.png,2.97,28.28,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_3_1.png,2.97,28.28,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_3_2.png,2.97,28.28,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_4_0.png,2.88,26.04,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_4_1.png,2.88,26.04,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_4_2.png,2.88,26.04,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_5_0.png,2.73,21.98,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_5_1.png,2.73,21.98,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30a_5_2.png,2.73,21.98,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_3_0.png,2.97,28.28,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_3_1.png,2.97,28.28,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_3_2.png,2.97,28.28,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_4_0.png,2.88,26.04,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_4_1.png,2.88,26.04,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_4_2.png,2.88,26.04,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_5_1.png,2.73,21.98,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_5_0.png,2.73,21.98,sedang
30,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 30b_5_2.png,2.73,21.98,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_3_0.png,3.88,25.52,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_3_1.png,3.88,25.52,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_3_2.png,3.88,25.52,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_4_0.png,3.77,23.34,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_4_1.png,3.77,23.34,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_4_2.png,3.77,23.34,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_5_0.png,3.62,20.17,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_5_1.png,3.62,20.17,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31a_5_2.png,3.62,20.17,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_3_0.png,3.88,25.52,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_3_1.png,3.88,25.52,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_3_2.png,3.88,25.52,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_4_0.png,3.77,23.34,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_4_1.png,3.77,23.34,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_4_2.png,3.77,23.34,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_5_0.png,3.62,20.17,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_5_1.png,3.62,20.17,sedang
31,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 31b_5_2.png,3.62,20.17,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_3_0.png,2.87,56.79,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_3_1.png,2.87,56.79,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_3_2.png,2.87,56.79,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_4_0.png,1.9,34.74,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_4_1.png,1.9,34.74,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_4_2.png,1.9,34.74,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_5_0.png,2.4,48.33,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_5_1.png,2.4,48.33,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32a_5_2.png,2.4,48.33,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_3_0.png,2.87,56.79,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_3_1.png,2.87,56.79,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_3_2.png,2.87,56.79,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_4_0.png,1.9,34.74,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_4_1.png,1.9,34.74,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_4_2.png,1.9,34.74,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_5_0.png,2.4,48.33,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_5_1.png,2.4,48.33,sedang
32,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 32b_5_2.png,2.4,48.33,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_3_0.png,2.35,45.11,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_3_1.png,2.35,45.11,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_3_2.png,2.35,45.11,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_4_0.png,2.15,40,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_4_1.png,2.15,40,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_4_2.png,2.15,40,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_5_0.png,2.05,37.07,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_5_1.png,2.05,37.07,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33a_5_2.png,2.05,37.07,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_3_0.png,2.35,45.11,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_3_2.png,2.35,45.11,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_3_1.png,2.35,45.11,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_4_0.png,2.15,40,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_4_1.png,2.15,40,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_4_2.png,2.15,40,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_5_0.png,2.05,37.07,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_5_1.png,2.05,37.07,sedang
33,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 33b_5_2.png,2.05,37.07,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_3_0.png,1.58,30.38,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_3_1.png,1.58,30.38,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_3_2.png,1.58,30.38,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_4_0.png,1.5,26.67,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_4_1.png,1.5,26.67,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_4_2.png,1.5,26.67,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_5_0.png,1.41,21.99,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_5_1.png,1.41,21.99,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34a_5_2.png,1.41,21.99,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_3_0.png,1.58,30.38,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_3_1.png,1.58,30.38,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_3_2.png,1.58,30.38,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_4_0.png,1.5,26.67,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_4_1.png,1.5,26.67,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_4_2.png,1.5,26.67,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_5_0.png,1.41,21.99,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_5_1.png,1.41,21.99,sedang
34,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 34b_5_2.png,1.41,21.99,sedang
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_0_0.png,4.69,24.09,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_0_1.png,4.69,24.09,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_0_2.png,4.69,24.09,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_1_0.png,4.56,21.93,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_1_1.png,4.56,21.93,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_1_2.png,4.56,21.93,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_2_0.png,4.39,18.91,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_2_1.png,4.39,18.91,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1a_2_2.png,4.39,18.91,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_0_0.png,4.69,24.09,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_0_1.png,4.69,24.09,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_0_2.png,4.69,24.09,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_1_0.png,4.56,21.93,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_1_1.png,4.56,21.93,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_1_2.png,4.56,21.93,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_2_0.png,4.39,18.91,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_2_1.png,4.39,18.91,segar
1,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 1b_2_2.png,4.39,18.91,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_0_0.png,2.65,29.81,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_0_1.png,2.65,29.81,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_0_2.png,2.65,29.81,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_1_0.png,2.55,27.06,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_1_1.png,2.55,27.06,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_1_2.png,2.55,27.06,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_2_0.png,2.42,23.14,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_2_1.png,2.42,23.14,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2a_2_2.png,2.42,23.14,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_0_0.png,2.65,29.81,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_0_1.png,2.65,29.81,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_0_2.png,2.65,29.81,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_1_0.png,2.55,27.06,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_1_1.png,2.55,27.06,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_1_2.png,2.55,27.06,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_2_0.png,2.42,23.14,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_2_1.png,2.42,23.14,segar
2,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 2b_2_2.png,2.42,23.14,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_0_0.png,2.93,29.69,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_0_1.png,2.93,29.69,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_0_2.png,2.93,29.69,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_1_0.png,2.82,26.95,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_1_1.png,2.82,26.95,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_1_2.png,2.82,26.95,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_2_0.png,2.69,23.42,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_2_1.png,2.69,23.42,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3a_2_2.png,2.69,23.42,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_0_0.png,2.93,29.69,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_0_1.png,2.93,29.69,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_0_2.png,2.93,29.69,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_1_0.png,2.82,26.95,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_1_1.png,2.82,26.95,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_1_2.png,2.82,26.95,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_2_0.png,2.69,23.42,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_2_1.png,2.69,23.42,segar
3,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 3b_2_2.png,2.69,23.42,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_0_0.png,3.36,27.68,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_0_1.png,3.36,27.68,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_0_2.png,3.36,27.68,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_1_0.png,3.23,24.77,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_1_1.png,3.23,24.77,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_1_2.png,3.23,24.77,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_2_0.png,3.11,21.86,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_2_1.png,3.11,21.86,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4a_2_2.png,3.11,21.86,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_0_0.png,3.36,27.68,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_0_1.png,3.36,27.68,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_0_2.png,3.36,27.68,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_1_0.png,3.23,24.77,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_1_1.png,3.23,24.77,segar
